Date,AAPL,MSFT,AMZN,JPM,JNJ,XOM,PG,CAT,KO,WMT,mkt_return,vix,rf_return
2011-05-31,-0.0065689162485716,-0.0287831855850024,0.0044942165380894,-0.0523782435015365,0.0327693863861757,-0.0458807083712549,0.0323572566618122,-0.0832679895474212,-0.009635823520756,0.0110102589308973,-0.0112145710032381,15.449999809265137,4.99862552685304e-05
2011-06-30,-0.0349595822685228,0.0395838700918453,0.039656248639357,-0.0531912928398715,-0.0114427324529187,-0.0250393453673521,-0.051193544946385,0.0062375133213881,0.0144766215975178,-0.0376673197469134,-0.0168698610927136,16.520000457763672,2.4996563158685703e-05
2011-07-31,0.1632850969341317,0.0538458654624625,0.0881706419031886,-0.0058981750678581,-0.0260070915703022,-0.0195375190608159,-0.0247957057043565,-0.0681256377944448,0.0106997235788754,-0.0080916607039439,-0.0200044229129774,25.25,8.329516327321151e-05
2011-08-31,-0.0144689454522887,-0.0230694670166048,-0.0327611030495376,-0.0714464784511348,0.0246366385577885,-0.0661886792002788,0.035615232414762,-0.0788538882360597,0.0358773689911637,0.0164062246905178,-0.0549758225984892,31.6200008392334,1.6665139084048874e-05
2011-09-30,-0.0091209539091187,-0.0642856090532336,0.0046461213952082,-0.1980830775378796,-0.0320667307910692,-0.0187788566201141,-0.0078516753375765,-0.1885718146922282,-0.0344814957477069,-0.0242525622245256,-0.0694208056952658,42.959999084472656,1.6665139084048874e-05
2011-10-31,0.0615228044045572,0.0699073825140492,-0.0125791689082843,0.1642096863791118,0.010990029773666,0.0751753678818434,0.0210779469877204,0.2863337577068827,0.0112492339354748,0.092870871526461,0.1091474870369864,29.959999084472656,8.332951413336787e-06
2011-11-30,-0.05578333695683,-0.0321959105943929,-0.0993864342317581,-0.1090337432518504,0.0144533263650936,0.0362311265050869,0.0090638583601874,0.0362060697681507,-0.0088058113224651,0.0384344682713442,-0.0040638153184607,27.799999237060547,8.332951413336787e-06
2011-12-31,0.0596546771832744,0.0148551106473164,-0.0997972134002622,0.0736197552711221,0.013288344961887,0.0537050371508831,0.0331421755867344,-0.0743771079966588,0.0407558685604119,0.0209406954669824,0.010448467352552,23.399999618530277,1.6665139084048874e-05
2012-01-31,0.1271110654133764,0.1375196780572769,0.1232813890258583,0.1298798963704983,0.0050318799471549,-0.0120341001279451,-0.0474669962432361,0.2097990725570448,-0.034872386580633,0.0267734493639881,0.0463744033812996,19.440000534057617,4.99862552685304e-05
2012-02-29,0.1883106065416195,0.0819151446931407,-0.0758588954407266,0.0520109720139498,-0.0038710965773703,0.038613099168711,0.0726526015107047,0.0466457581170638,0.0345038517897375,-0.0371578912972632,0.0434054708882341,18.43000030517578,6.66422347088691e-05
2012-03-31,0.105283793136325,0.0163829603307801,0.1269964720047307,0.1717633847672752,0.0135218893617559,0.0026588640597382,-0.0060635748601864,-0.0673322879850774,0.0671626318324314,0.0428172378163007,0.0321638776456234,15.5,5.831462642125196e-05
2012-04-30,-0.0259696595361137,-0.0074392942784006,0.1451286930569155,-0.0591269178339215,-0.0130383089584732,-0.0044967905139118,-0.0451073229253699,-0.0311238590294178,0.0312119080919079,-0.037418149132843,-0.0066757497728761,17.149999618530273,8.329516327321151e-05
2012-05-31,-0.0107024340480846,-0.082400717939034,-0.0818887505007921,-0.2287107770093102,-0.0316779967750556,-0.0830241517325973,-0.0212130568286603,-0.1474159711505465,-0.0208332316131106,0.1248792192128303,-0.0600561245406983,24.059999465942383,5.831462642125196e-05
2012-06-30,0.0108527645182672,0.0479618310344023,0.0725188432532302,0.0778273861542511,0.0821720537586019,0.0882614512765538,-0.0166961195567896,-0.030929532364707,0.0534441877607549,0.0592523847448098,0.040581663343755,17.079999923706055,7.496908027748717e-05
2012-07-31,0.0458219696837338,-0.0366132603906399,0.0216772874569541,0.0159578525257286,0.0245704706485665,0.014958355516115,0.0628545515137253,-0.0019076335896404,0.0333801847453836,0.0675563269675303,0.011829570481433,18.93000030517578,9.162048384192544e-05
2012-08-31,0.0938768175827333,0.0527372492113171,0.0641662985639128,0.0316665520515113,-0.017007780894552,0.0117137961707856,0.0410601255298208,0.013300187836295,-0.0742571921424922,-0.0193116127377493,0.0250527167248233,17.469999313354492,7.496908027748717e-05
2012-09-30,0.0027957567494998,-0.034393494405305,0.0243686128173645,0.0899295182144057,0.0219489626446849,0.0475371333038143,0.032296047511207,0.0083208629934452,0.0210646655166357,0.0165289000704238,0.0253503271263348,15.729999542236328,8.329516327321151e-05
2012-10-31,-0.1075998290862042,-0.0409945392142125,-0.0842639083008667,0.0372492466205069,0.0277173802258545,-0.003061549888201,0.0064678603136294,-0.0083437702802801,-0.0197736014970367,0.0165311097621652,-0.0181978478838945,18.600000381469727,9.162048384192544e-05
2012-11-30,-0.0123748726727783,-0.0596095626550089,0.0822706171418303,-0.0143953084693411,-0.0066840442545303,-0.0271822077572347,0.0085209631249956,0.0050702158978555,0.0269011445557505,-0.0399889783788942,0.0056593153747952,15.869999885559082,6.66422347088691e-05
2012-12-31,-0.0907427347039721,0.0033808106510102,-0.0046816120164553,0.0703506114647081,0.0053058743694327,-0.0180389543611253,-0.0277815758590526,0.0573230991655888,-0.0440398145764411,-0.0473671258436675,0.0089345919857861,18.020000457763672,4.165712110459907e-05
2013-01-31,-0.144089274948083,0.0277053907323958,0.058317030737075,0.0773982725112043,0.0544942617648165,0.0395149087046347,0.1160606353617779,0.0979802376304379,0.0273107796120908,0.0252085253421046,0.0511902392756362,14.279999732971191,5.831462642125196e-05
2013-02-28,-0.0252858451473039,0.021135042074305,-0.0046327380346018,0.0397452152422885,0.0378624087585215,0.0016904893258256,0.0135706921757134,-0.0611851537908675,0.0397418987572151,0.0118657507393558,0.0127587646194646,15.510000228881836,9.162048384192544e-05
2013-03-31,0.0028545496609777,0.0291369775653174,0.0084005040937589,-0.0298449954610684,0.0712123109637072,0.0062531820695479,0.0115515728234933,-0.0584606301743221,0.0519816273240869,0.0640402870752641,0.0379713251005837,12.699999809265137,5.831462642125196e-05
2013-04-30,0.0002711556412084,0.1569378554696086,-0.0475815092897089,0.0391156186696588,0.0453822280536508,-0.0124293674377427,0.0035559250559502,-0.0201919593240081,0.0467358238788866,0.0386209614959061,0.0192124111641334,13.520000457763672,4.165712110459907e-05
2013-05-31,0.0224192022663034,0.0617742359500519,0.0606358900767223,0.1138550591773137,-0.0048947935141758,0.0236636888019263,-0.0001299214438236,0.0133459108301592,-0.0552797868590926,-0.0312805351365762,0.0236095658265276,16.299999237060547,3.3327223783574667e-05
2013-06-30,-0.1182930335210723,-0.0103152852374518,0.0315378536787278,-0.0329732429190822,0.0199571586025855,-0.0013259567986151,0.0029966845469326,-0.0385780597889533,0.0099330001782651,-0.0046766526242717,-0.0133444374107697,16.860000610351562,3.3327223783574667e-05
2013-07-31,0.1412249092281392,-0.0781701474566066,0.0847348020149525,0.0633906890508599,0.0889816396605167,0.0376315508358633,0.0508049201917977,0.0120980123442135,-0.0007477895581423,0.0463150605134357,0.0516770720327151,13.449999809265137,3.3327223783574667e-05
2013-08-31,0.0837670061897755,0.0563871348497748,-0.0671934196028355,-0.0933072274249302,-0.0688660164086911,-0.0638675271982558,-0.0300121041848161,-0.0044625045464239,-0.0474052607278291,-0.0579531364773359,-0.0299925989036632,17.010000228881836,2.4996563158685703e-05
2013-09-30,-0.0214892860029697,-0.0035931797711404,0.1126770736120641,0.0229567389317417,0.0032405405234141,-0.012850091758503,-0.029528787482267,0.0104193201487423,-0.0006419869492336,0.0134284831563735,0.0316463364437558,16.600000381469727,1.6665139084048874e-05
2013-10-31,0.0963811308882229,0.0640025397184049,0.164374358655241,0.0044442466583471,0.0682891286487867,0.0416085190261068,0.0766147221667608,0.0065204909853284,0.0446142949320689,0.0377232027348224,0.0463070108417007,13.75,3.3327223783574667e-05
2013-11-30,0.0700534046803758,0.0849810015968395,0.081284499731107,0.110205862470941,0.0292715577911097,0.0501682351913657,0.0429718892639263,0.014874776332048,0.0227837454162695,0.0555049538060641,0.0296372218679443,13.699999809265137,4.99862552685304e-05
2013-12-31,0.0089017718050941,-0.0188825638292718,0.0131345488574321,0.0220201514390674,-0.0324315156649779,0.0825847583769578,-0.0333651940098291,0.0734046103418044,0.0278677773922293,-0.0229840235876538,0.025926994977137,13.720000267028809,5.831462642125196e-05
2014-01-31,-0.1076970007240677,0.0114941081400181,-0.1005542258730379,-0.0471604666419276,-0.0340650077709303,-0.089328363551939,-0.0517178075887541,0.0408955755033948,-0.0844831437506443,-0.0509595291014788,-0.0352484052114984,18.40999984741211,1.6665139084048874e-05
2014-02-28,0.0575113307794366,0.0200127392017628,0.0095068055480667,0.0263731323845792,0.0487494311612974,0.0519946688516768,0.0266248805326068,0.032584282078794,0.0100476097379322,0.0002678894743455,0.0455157510697721,14.0,4.165712110459907e-05
2014-03-31,0.0199526603896607,0.0699552173131405,-0.0710576667199733,0.0684615458700408,0.0663267431765306,0.0146463179526981,0.0246630679492603,0.024749942399562,0.0200604153598387,0.029760042119806,0.0082958019133643,13.880000114440918,4.165712110459907e-05
2014-04-30,0.0993965006906532,-0.0143939342260925,-0.0958468600450591,-0.0720995664555245,0.0311509073210825,0.0484237118676589,0.0323763998094277,0.0669280262460965,0.0550955562729591,0.0429157638678581,0.0069511428687165,13.40999984741211,2.4996563158685703e-05
2014-05-31,0.0787092088611014,0.0205160818174339,0.0276854980106515,-0.0073238612501116,0.0086595795028261,-0.0116931798290423,-0.0213204880068911,-0.0300763014334842,0.0029420346819177,-0.0309213140603515,0.0232063250237735,11.399999618530272,3.3327223783574667e-05
2014-06-30,0.0276619493936309,0.0185631103280017,0.0391297876481062,0.0368902397602406,0.0311456746304139,0.0014922574725251,-0.0272310923299849,0.062995424360261,0.0432307944217087,-0.0221443446954525,0.0206451081741074,11.56999969482422,3.3327223783574667e-05
2014-07-31,0.0287314867703212,0.0350120348548519,-0.036301521991122,0.0078642041632652,-0.0433000334473683,-0.0172826210314712,-0.0083005180594445,-0.0670186296663759,-0.0724740873990305,-0.0198477262239505,-0.0134378403344214,16.950000762939453,2.4996563158685703e-05
2014-08-31,0.0775086002815739,0.059169824119498,0.0832294820925929,0.0308654338579077,0.0433775436094689,0.0122582254145946,0.0748835662147235,0.0825807180294941,0.061847908853692,0.0328540063304962,0.0394635616887435,12.09000015258789,2.4996563158685703e-05
2014-09-30,-0.0170735034955292,0.0204711386855571,-0.0489617708908799,0.0132886773286757,0.0275714750598863,-0.0543933569029303,0.0075803383178938,-0.0920513555812025,0.0299806888892699,0.0128474137503182,-0.0137962544389999,16.309999465942383,1.6665139084048874e-05
2014-10-31,0.0719605943899672,0.0127259930982526,-0.0526609596062547,0.010747896514941,0.0111646003151442,0.0282825411084139,0.0501473763162154,0.031834332855622,-0.018284182880171,-0.002615329666245,0.0235507109741095,14.029999732971191,8.332951413336787e-06
2014-11-30,0.1059788943954413,0.0247403107041492,0.1086230255185467,-0.0052907123332213,0.0109015126313523,-0.057039210120776,0.0362097475902229,-0.0079874864885418,0.0778381413612478,0.1477645743713438,0.027472181809222,13.329999923706056,1.6665139084048874e-05
2014-12-31,-0.0718911403126099,-0.0284459722654849,-0.083540004082348,0.0402260267906882,-0.0339950948604435,0.0210953922438719,0.0072982677827191,-0.0901589233090183,-0.0582199746751381,-0.0134818003141838,-0.0025363716483259,19.200000762939453,3.3327223783574667e-05
2015-01-31,0.0614243130715415,-0.1302475630404337,0.1423553822877341,-0.1254421522102118,-0.0423640151643428,-0.054407648962983,-0.0680701496236446,-0.1191331773371335,-0.0248697209799761,-0.0104798652112673,-0.029629488493269,20.96999931335449,1.6665139084048874e-05
2015-02-28,0.1007765723061693,0.0931206239084805,0.0722928888760248,0.126884655581378,0.0308327429002601,0.0204346931085197,0.0099656857479057,0.0366384753615212,0.0517366936563568,-0.012356165340531,0.0562048957936422,13.34000015258789,1.6665139084048874e-05
2015-03-31,-0.0313716851779372,-0.072748122504489,-0.021201593551299,-0.0114228664552381,-0.0186326445646015,-0.0399815610466273,-0.03747198816801,-0.0346200440367758,-0.0557394070974618,-0.014130175782709,-0.0157057530821131,15.289999961853027,2.4996563158685703e-05
2015-04-30,0.0057860388668664,0.196261670957887,0.1335125622566606,0.0511796932884576,-0.0139164323198304,0.0278826013100383,-0.021851124696761,0.0945900347390786,0.0002468129029773,-0.0510643617018999,0.0098338678401286,14.550000190734863,8.332951413336787e-06
2015-05-31,0.0453394514398979,-0.0303344774113341,0.0176632108466261,0.0398354876424771,0.0168371455535121,-0.0167720832182655,-0.0140860427573938,-0.0179554623526372,0.009861587507421,-0.0424246765912039,0.0128563060098489,13.84000015258789,8.332951413336787e-06
2015-06-30,-0.0372274440621464,-0.0578318623222591,0.0113226022699772,0.0301005492868273,-0.0267628381004405,-0.0234738157147023,-0.0019136690359902,-0.005860406682358,-0.0343345434131215,-0.0449707896352482,-0.0203121963677228,18.229999542236328,8.332951413336787e-06
2015-07-31,-0.0329269350990861,0.0577573909544564,0.2351125616453366,0.017973931824613,0.0282169163721872,-0.0479565812698988,-0.0116556192547105,-0.0644183466519155,0.0471574677436377,0.0148032791818126,0.0225891117801533,12.119999885559082,6.66422347088691e-05
2015-08-31,-0.0661963005636153,-0.0619489556080232,-0.0433833841425995,-0.0646433677646147,-0.0549950194932417,-0.041232691232206,-0.0786178650006136,-0.0278517736012203,-0.0428433557139448,-0.0945821900442072,-0.060949984610917,28.43000030517578,6.66422347088691e-05
2015-09-30,-0.0218161189412166,0.0170037393204032,-0.001949780381022,-0.04882975567793,-0.006703444225913,-0.0118283328653192,0.0179709598893458,-0.1449503759258033,0.0291858687362815,0.0016996253393961,-0.0255160021161721,24.5,0.0
2015-10-31,0.083408957401162,0.1893358934276148,0.2227236546930227,0.0614003918503831,0.0822707131463005,0.1128442265593323,0.0712602156199031,0.1292180127756659,0.0555834897374232,-0.1172115662696061,0.0850596838303303,15.06999969482422,6.66422347088691e-05
2015-11-30,-0.0058044814212253,0.0394443096549079,0.0621505543195763,0.0378209176338042,0.0094655691734923,-0.004449200282672,-0.0201625050966847,-0.0046575982075824,0.0140930511666739,0.0279521751006257,0.0036549821537119,16.1299991607666,0.0001831487316386
2015-12-31,-0.1102282043813875,0.0207911029779768,0.0166816106238625,-0.0097480091981433,0.0146190748522765,-0.0454320080423411,0.0610639626368407,-0.0645565615749402,0.0079775836512971,0.0505345811322679,-0.017282521100296,18.209999084472656,0.0001332356553898
2016-01-31,-0.0752424273974952,-0.0070295462266294,-0.1315154320029574,-0.0928495750631859,0.0167441984867426,-0.0012830278011134,0.0376780224089146,-0.0727005467072915,-0.000931263442821,0.0825449575998567,-0.049786265031361,20.200000762939453,0.0002745849373302
2016-02-29,-0.0012873639904257,-0.0697892991218817,-0.0587393835904203,-0.0537814770372909,0.0146734024376331,0.0388882137877073,-0.0171379457941258,0.0877251327365458,0.0048932587332137,-0.0003015250541041,-0.0008262045975206,20.549999237060547,0.0002745849373302
2016-03-31,0.1272105491032156,0.0854951831246089,0.0744226379765782,0.0518652745676828,0.0284190737952225,0.0429194278081268,0.0251586332768334,0.1305762246662707,0.083973512924808,0.0400518617437144,0.0672658197807303,13.949999809265137,0.0001748317881415
2016-04-30,-0.1399210049134867,-0.0970486450775574,0.1110942894178326,0.0751080982858132,0.0358597853932753,0.0575428940945097,-0.0186330733465478,0.0253178309013817,-0.0342746327410603,-0.023652806860285,0.003941323389242,15.699999809265137,0.0001831487316386
2016-05-31,0.071772787786321,0.070196684362785,0.09581709440582,0.0327529925810143,0.0126209906318959,0.0154770517047331,0.0114826201227313,-0.067035980925483,-0.004464287807868,0.0662210349350354,0.0170117563443696,14.1899995803833,0.0002828927622806
2016-06-30,-0.0426596618727461,-0.0345281227116627,-0.0099199335258159,-0.0479543876047066,0.0764043577640507,0.0530216340336289,0.0447929814515735,0.0455111420260896,0.0241618863342749,0.0316474190209825,0.0034757511758602,15.630000114440918,0.0002164089003005
2016-07-31,0.0900628372302847,0.1076800943031901,0.0603532665072741,0.0374634705395195,0.0323987582734908,-0.0510987146336771,0.0187871883181012,0.1021931821611137,-0.037502883324644,-0.0006844304172486,0.0364714653995206,11.869999885559082,0.0002330344234704
2016-08-31,0.0236518239082783,0.0200796777568736,0.0136398269272262,0.0551817983280658,-0.0406758452571253,-0.0119943362469143,0.0200957818170921,-0.0097873328688496,-0.0045841232187854,-0.0142655992118539,0.0011972177619561,13.420000076293944,0.0002745849373302
2016-09-30,0.0655045540533689,0.0024365608754037,0.0886031828092828,-0.0134812181083121,-0.0101392607881397,0.0016062473138487,0.0279463388070184,0.0832217841667966,-0.017597008944147,0.0095183829844374,5.826068533520967e-05,13.289999961853027,0.0002413460452737
2016-10-31,0.0043343941962941,0.0402778331964575,-0.0567173494891474,0.0476565471363343,-0.0181155820136926,-0.0453710919079308,-0.0254019663719631,-0.0515185015010184,0.0018903729093013,-0.0291179422018781,-0.0173371061864793,17.059999465942383,0.0002828927622806
2016-11-30,-0.0216011401938306,0.0124682342084156,-0.0496949044026711,0.1575222975865555,-0.0338036495863145,0.0570453459553612,-0.0500002748743537,0.1449795186600178,-0.0403039521720524,0.0058556168177152,0.036838367118307,13.329999923706056,0.0003991226892567
2016-12-31,0.0479550929438366,0.0311979070402734,-0.0009326204826226,0.0763383118467682,0.035130529508375,0.0339058831530647,0.0196461076062277,-0.0295100718228347,0.0275096447217773,-0.0115760079247417,0.0202719298508102,14.039999961853027,0.000424009787461
2017-01-31,0.0477465545743585,0.0403925074975402,0.0981636831579693,-0.0138110670502801,-0.0170124638503502,-0.0705735850469514,0.0501220491968519,0.0400444140199878,0.0026529397376837,-0.0344330529089116,0.0178946508986246,11.989999771118164,0.0004323039737159
2017-02-28,0.133777683018675,-0.0043635648298848,0.0261815495357073,0.0707791152460111,0.0862574870025478,-0.0217713162971592,0.0396114650900685,0.0104536642063912,0.0093817076064472,0.0627805152352496,0.0392913774464538,12.920000076293944,0.0004405974036381
2017-03-31,0.0486897588581169,0.0293842307098823,0.0491101206308208,-0.0306778310996107,0.0191473771350423,0.0084847844642055,-0.0133960665766887,-0.0403476366918275,0.0203667292979987,0.0236858352618016,0.001250291854655,12.369999885559082,0.0006311378751067
2017-04-30,-6.958854993455166e-05,0.0394777304648701,0.0433708715886678,-0.0038717241016275,-0.0086713291570561,-0.0043895141404433,-0.0206043212662208,0.1115718482018466,0.0167298490263219,0.0430075418796775,0.0099257841236248,10.81999969482422,0.0006642346436225
2017-05-31,0.0678074308258929,0.0260055267727286,0.0752764613149639,-0.0557472419991778,0.0456019748591463,-0.0047745635291274,0.0087023167023687,0.0309997192738731,0.0537659331201143,0.0524870385667866,0.0141130768265169,10.40999984741211,0.0008130212763268
2017-06-30,-0.0572139223090204,-0.0130301171572019,-0.0267639398764241,0.1125988228231589,0.0315008549585884,0.0028573956945776,-0.0106706561622395,0.0192542386105381,-0.0055179651560467,-0.0371501144825102,0.0063750149976713,11.18000030517578,0.0008543077507923
2017-07-31,0.0327036248070522,0.0546930990834571,0.0204338508658337,0.0099012581052704,0.0032507274715263,-0.0085469183321444,0.0502871759092555,0.0680487351368461,0.0220730642533464,0.0569506043908953,0.0205540626266318,10.260000228881836,0.0008873234469353
2017-08-31,0.1069996749257076,0.0339527274276894,-0.0072688485312847,-0.0099131912493942,0.0037073052279537,-0.037108295138565,0.0159657349605226,0.0310662932038352,-0.0063259028623693,-0.0178642190538292,0.0029178015490842,10.59000015258789,0.000837795409097
2017-09-30,-0.0602442381251755,-0.0037447629765288,-0.0196307920690396,0.0508308960000307,-0.0178287776074248,0.0740207848816638,-0.0139809528621229,0.061451992692858,-0.0039926637942711,0.0008968254715584,0.020149182793258,9.510000228881836,0.0008790706459502
2017-10-31,0.0968079226167957,0.1166599215315953,0.1497165176249049,0.0595551838420098,0.0723020482690417,0.0167114725350503,-0.043888583588142,0.0954214258438568,0.0215508875211747,0.1173533325890983,0.0235642023389595,10.18000030517578,0.0009533189220309
2017-11-30,0.0202778988018279,0.0169837486566277,0.0646623767888814,0.0388625991648019,0.0055465232738185,0.0085281248905211,0.0422745189284592,0.0393962481514054,0.0035936940745431,0.1136184441399268,0.0305658154181276,11.279999732971191,0.0010522224777222
2017-12-31,-0.0152458177835369,0.0162765270287994,-0.0061865684018398,0.0231536972495458,0.0027988770986213,0.0042018356250257,0.0210021926425376,0.1164011071415918,0.0024034001751238,0.0209855913543399,0.0121279804282661,11.039999961853027,0.001151018662145
2018-01-31,-0.0106367392698348,0.110708731397352,0.2406389754181057,0.0872692677140236,-0.0109506044753827,0.0437596101743378,-0.0531320094177407,0.0377934572194105,0.0372714930629805,0.0794935296748426,0.0563594526863358,13.539999961853027,0.001208600281918
2018-02-28,0.068185451989595,-0.0084152013847951,0.0424290636020012,-0.0014699847940604,-0.0541160131492196,-0.1235456827037079,-0.0905722268661373,-0.0500676111883714,-0.09182634949285,-0.1556285484718793,-0.0363608450125871,19.850000381469727,0.0013647098773525
2018-03-31,-0.0580505557985304,-0.0266610841566916,-0.0430493688856892,-0.0478785569706333,-0.0133200461484934,-0.0149197457129773,0.0096788417287416,-0.0468860493277301,0.0137289179931581,-0.0056610763407833,-0.027410559058828,19.96999931335449,0.0014303602255574
2018-04-30,-0.0150198676164444,0.0246523218102709,0.0820747964716301,-0.0058050268936624,-0.0129536989900752,0.0420859048618575,-0.079094179225572,-0.0155595788085887,-0.0050652758658165,-0.0057323363122377,0.0051684810349672,15.93000030517578,0.0015451345433195
2018-05-31,0.1351238607419194,0.0614672084612752,0.0405394108803862,-0.0162714272356661,-0.0472986283567496,0.0554781782189011,0.0114734536504117,0.0522999465920019,-0.0048599670229527,-0.0610445109239731,0.0243089433874046,15.43000030517578,0.0015942792801031
2018-06-30,-0.0094182129848759,-0.002327201954863,0.0430651923177398,-0.0262591805178022,0.0143790389128997,0.01834116785869,0.0668310038379527,-0.1069051165398343,0.0290845060357369,0.0376785004992985,0.0057510229042243,16.09000015258789,0.0015942792801031
2018-07-31,0.0279831631463249,0.0757530449762402,0.0456760075509372,0.1091620385774378,0.0921371986813675,-0.0147469194628249,0.0455297679504123,0.0664233914238234,0.0631554234448084,0.0417980916360214,0.0370463005380479,12.829999923706056,0.0016761282769228
2018-08-31,0.2004224921056292,0.0629931054464023,0.1323644812853974,-0.0032187860644254,0.02314852769371,-0.0062949109306127,0.0255930963193533,-0.0344229683299228,-0.0441779176983392,0.0805422661938757,0.0319199540649746,12.859999656677246,0.0017415545459757
2018-09-30,-0.0083032466645739,0.0181605431085889,-0.0048243068342539,-0.0151861244799489,0.0258371045771963,0.060496364098179,0.0033758938304606,0.0982357796116069,0.0451626157911706,-0.0203423777795617,0.0059457455173901,12.119999885559082,0.0018069338440696
2018-10-31,-0.0304774213743531,-0.0661012079111003,-0.2021917501830787,-0.0270874845661313,0.0131720897300393,-0.0628085563637202,0.0748958472534735,-0.1993366798749184,0.036588385630826,0.0678311732458072,-0.0691045256510686,21.229999542236328,0.0019293936717392
2018-11-30,-0.181197551067387,0.0426836969664297,0.0576717524524197,0.0199048276301621,0.0560431426171059,0.0078553970151675,0.0657420487909776,0.1182827409782376,0.060954934365129,-0.0262268863202315,0.0185492016181405,18.06999969482422,0.0019538658918776
2018-12-31,-0.116698579984988,-0.0840473050502126,-0.1113497000640443,-0.1220434960023906,-0.1215111983841336,-0.1422641682461961,-0.0274045173526441,-0.0633893428643461,-0.0605158692411361,-0.0408772848751287,-0.0880484010647079,25.420000076293945,0.0020190930200914
2019-01-31,0.0551542252340075,0.0281580779135659,0.1443170900523207,0.0688439707310335,0.0312282427221541,0.0746443427277772,0.0578002494225606,0.0546679294560688,0.0164732762610488,0.0287709718297786,0.080065576939063,16.56999969482422,0.0019864852944315
